epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
64	125.0088836000068	0.003125	0.0064379149512166	99.45714285714286	0.0064379149116575	1.0	60879228.0	17.329999923706055	0.0234917590078853	97.82857142857142	0.0234917607158422
65	125.02470750000792	0.003125	0.0065430597684213	99.46428571428572	0.0065430654212832	1.0	59616800.0	17.329999923706055	0.0241517856149446	97.74285714285716	0.0241517927497625
66	125.04071189998648	0.003125	0.0065613823256322	99.45714285714286	0.0065613803453743	1.0	58542896.0	17.329999923706055	0.0240515183976718	97.77142857142856	0.0240515135228633
67	125.03890719998162	0.003125	0.0065362336656876	99.47142857142858	0.0065362313762307	1.0	57824648.0	17.329999923706055	0.0244001279955818	97.77142857142856	0.0244001261889934
68	125.03476309997497	0.0015625	0.005812782376295	99.5047619047619	0.0058127827942371	1.0	56651332.0	17.329999923706055	0.0236357835417702	97.74285714285716	0.0236357804387807
69	125.03525630000512	0.0015625	0.0057856654283546	99.5047619047619	0.0057856692001223	1.0	55512940.0	17.329999923706055	0.023437362236636	97.79047619047618	0.0234373640269041
70	125.05491760000588	0.0015625	0.0058034465703226	99.5095238095238	0.0058034458197653	1.0	54564408.0	17.329999923706055	0.0240284948604447	97.8	0.0240284968167543
71	125.07565720001004	0.0015625	0.0057974232101724	99.51428571428572	0.0057974210940301	1.0	53691972.0	17.329999923706055	0.0236281024898801	97.79047619047618	0.0236281026154756
72	125.05854040000122	0.0015625	0.0058228950117315	99.51190476190476	0.0058228950947523	1.0	53003036.0	17.329999923706055	0.0241054545555795	97.8	0.0241054538637399
73	125.07414859998973	0.0015625	0.005842383218663	99.51904761904764	0.0058423825539648	1.0	52313564.0	17.329999923706055	0.023727004127843	97.74285714285716	0.0237270090728998
74	125.084250600019	0.00078125	0.0055998544969729	99.51428571428572	0.005599848460406	1.0	51792884.0	17.329999923706055	0.0236387837046668	97.84761904761903	0.0236387867480516
75	125.0819037000183	0.00078125	0.0055823352762631	99.51666666666668	0.0055823363363742	1.0	51254292.0	17.329999923706055	0.0236168124477068	97.83809523809524	0.0236168093979358
76	125.0854881000123	0.00078125	0.0055691907015584	99.51904761904764	0.0055691888555884	1.0	50720116.0	17.329999923706055	0.0238028934768268	97.74285714285716	0.0238028932362794
