epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
27	3.3855235999799334	0.01	0.2052266753425245	86.94591301929277	0.1408796161413192	0.2061626017093658	27.3679256439209	0.4849222004413605	0.2467077207274553	83.17073170731707	0.1773060113191604
28	2.893117599975085	0.01	0.204470019155811	86.94591299447164	0.1401862055063247	0.2052135318517685	27.3116397857666	0.4643075466156006	0.2458232266146962	83.17073170731707	0.176830306649208
29	2.785780000005616	0.01	0.203728798105737	86.94591300688221	0.1399284303188324	0.2046195417642593	27.018455505371094	0.4644263982772827	0.2452863244021811	83.17073170731707	0.1766151785850525
30	2.825605300022289	0.01	0.2032174284669528	86.94591299447164	0.1396693289279937	0.2042825669050216	26.96675682067871	0.4699160158634186	0.2449243065787524	83.17073170731707	0.1762854903936386
31	3.045758200023556	0.01	0.2030087555749186	86.94591301929277	0.1392755508422851	0.2038692384958267	27.021713256835938	0.4646908938884735	0.2446111415944448	83.17073170731707	0.1760195642709732
32	3.259724000003189	0.01	0.2025307383889733	86.94591296034258	0.1390326023101806	0.203686311841011	27.121875762939453	0.4593014419078827	0.2444173106333104	83.17073170731707	0.1758111864328384
33	3.231769699981669	0.01	0.2021502633073457	86.94591301929277	0.1387996971607208	0.2035526633262634	27.21490478515625	0.477530688047409	0.2444844243003101	83.17073170731707	0.1756012737751007
34	2.94759540000814	0.01	0.2022171501780778	86.94591305342182	0.138582557439804	0.2033450752496719	27.27045440673828	0.4750356674194336	0.2443114715378458	83.17073170731707	0.1754337102174759
35	3.2355306999816094	0.01	0.2023438168352529	86.94591299447164	0.1384499669075012	0.2032469809055328	27.33160781860352	0.473598450422287	0.2442553514387549	83.17073170731707	0.1753492355346679
36	2.846760499989614	0.01	0.2022230927417704	86.94591299447164	0.1384001821279525	0.203302264213562	27.39206314086914	0.4847454130649566	0.2443631396061036	83.17073170731707	0.1752531081438064
37	3.067816499999026	0.01	0.2019704396572477	86.94591301929277	0.1382170617580413	0.2031232416629791	27.4888973236084	0.4692602455615997	0.2441585860601285	83.17073170731707	0.1751761436462402
38	2.965538500022376	0.01	0.2020132005602521	86.94591301929277	0.1381778568029403	0.2031492888927459	27.554288864135746	0.4720850586891174	0.2441668651452878	83.17073170731707	0.1750985085964203
39	3.071444100001827	0.01	0.2022922665135266	86.94591301929277	0.1381115317344665	0.2030629366636276	27.55378532409668	0.4663090407848358	0.2441264382222803	83.17073170731707	0.175119861960411
40	3.352259499981301	0.01	0.2023653911351672	86.94591296034258	0.1381250768899917	0.203088492155075	27.562589645385746	0.4601286053657532	0.2440812187950785	83.17073170731707	0.1751237511634826
41	2.872461099992506	0.01	0.2023516863451201	86.94591294793203	0.1381837278604507	0.2031088024377823	27.509382247924805	0.4710666537284851	0.2441523285900674	83.17073170731707	0.175134852528572
42	2.8327723999973387	0.01	0.2024067757683781	86.94591301929277	0.1382202357053756	0.2031701952219009	27.509862899780277	0.4771185219287872	0.244211852114375	83.17073170731707	0.1751196533441543
43	2.948641199996928	0.01	0.2021621326003534	86.94591301929277	0.1380930840969085	0.2030862420797348	27.59547233581543	0.4689063727855682	0.244143960970204	83.17073170731707	0.1750750541687011
44	3.211439200007589	0.005	0.2019393624281097	86.94591294793203	0.1381283551454544	0.2030612975358963	27.51871490478516	0.4739021360874176	0.2441492103948825	83.17073170731707	0.1750941276550293
45	3.021811400016304	0.005	0.2020509699923859	86.94591298206107	0.138036623597145	0.203023299574852	27.599815368652344	0.4671399891376495	0.2440803078616537	83.17073170731707	0.175032302737236
46	2.6206185999908485	0.005	0.2020706698243915	86.94591299447164	0.1380695253610611	0.2029928416013717	27.532819747924805	0.4661808013916015	0.2440650695707739	83.17073170731707	0.1750856935977935
47	2.7969601999793667	0.005	0.2020982075399284	86.94591294793203	0.1381243169307708	0.2030335813760757	27.50419044494629	0.4705501794815063	0.244107348599085	83.17073170731707	0.1751053929328918
48	2.6435641999996733	0.005	0.2019292005815366	86.94591300688221	0.1380408257246017	0.2030923217535019	27.649816513061523	0.4746532440185547	0.2441726627873211	83.17073170731707	0.1749946624040603
49	2.767057399993064	0.005	0.2021613684840782	86.94591301929277	0.1380614787340164	0.2030125260353088	27.554750442504883	0.4710929989814758	0.2441216487710069	83.17073170731707	0.1750690191984176
50	2.6989983999810647	0.005	0.2021878336008218	86.94591299447164	0.1381147056818008	0.2030646950006485	27.53990936279297	0.4732330441474914	0.2441432433884318	83.17073170731707	0.1750780194997787
51	2.73366209998494	0.005	0.2021881732794267	86.94591300688221	0.1380560845136642	0.2030097991228103	27.5655517578125	0.4645031690597534	0.2440534156997029	83.17073170731707	0.1750617772340774
52	2.7051297999860253	0.005	0.2022673482209407	86.94591296034258	0.1381763517856598	0.2030453085899353	27.454513549804688	0.4710921049118042	0.2441124666027906	83.17073170731707	0.1751468032598495
53	2.6839855999860447	0.0025	0.2021623331388354	86.94591296034258	0.1381057649850845	0.2030262202024459	27.51963424682617	0.469860166311264	0.2441005767845526	83.17073170731707	0.1750930249691009
54	2.7013321999984328	0.0025	0.2020572827641873	86.94591299447164	0.1381233781576156	0.2030490785837173	27.518877029418945	0.4713640809059143	0.2441188748289899	83.17073170731707	0.1750944256782531
55	2.761676800000714	0.0025	0.202175182957337	86.94591301929277	0.1380960494279861	0.2030319571495056	27.536256790161133	0.4699812829494476	0.2441038657979267	83.17073170731707	0.1750805228948593
56	2.824749699997483	0.0025	0.2021578883387878	86.94591299447164	0.1380985826253891	0.2030469924211502	27.54365921020508	0.4721936285495758	0.2441301196086697	83.17073170731707	0.1750743985176086
57	2.6986671999911778	0.0025	0.2019140561841861	86.94591301929277	0.138063833117485	0.2030037194490432	27.54710960388184	0.4689266085624695	0.2440903846810503	83.17073170731707	0.1750697046518325
58	2.688561799994204	0.0025	0.2019896894002552	86.94591299447164	0.1381260156631469	0.2030699253082275	27.53238677978516	0.473111480474472	0.244140454472565	83.17073170731707	0.1750833690166473
59	2.753432099998463	0.00125	0.2020597713429446	86.94591300688221	0.1381135135889053	0.2030550688505172	27.533594131469727	0.4724694788455963	0.2441339828619143	83.17073170731707	0.1750834584236145
60	2.754701900004875	0.00125	0.2022434238521681	86.94591294793203	0.1381102055311203	0.2030357718467712	27.52231979370117	0.470682293176651	0.2441104244895097	83.17073170731707	0.1750911772251129
61	2.7067113000084646	0.00125	0.202273265624153	86.94591300688221	0.1381062418222427	0.2030495554208755	27.538482666015625	0.4717497527599334	0.2441253080600645	83.17073170731707	0.1750793606042862
62	2.735865399998147	0.00125	0.2020139076048981	86.94591300688221	0.1380783915519714	0.2030261307954788	27.54658317565918	0.4720339477062225	0.2441271755753493	83.17073170731707	0.1750710904598236
63	2.6965434000012465	0.00125	0.202250311242802	86.94591299447164	0.1380837857723236	0.2030403465032577	27.555727005004883	0.4715489745140075	0.2441256696131171	83.17073170731707	0.17506705224514
64	2.691425299999537	0.00125	0.2023655707490012	86.94591300688221	0.1380829215049743	0.2030121833086013	27.533897399902344	0.4686252772808075	0.2440860262731226	83.17073170731707	0.1750802248716354
65	2.7161194999935105	0.000625	0.2020906604138657	86.94591301929277	0.1381049454212188	0.2030346989631652	27.529939651489254	0.4691530168056488	0.244091611955224	83.17073170731707	0.1750833988189697
66	2.717558600008488	0.000625	0.2023260204978181	86.94591299447164	0.1380973756313324	0.2030316591262817	27.534406661987305	0.4700539410114288	0.2441019551056187	83.17073170731707	0.1750796735286712
67	2.6178247000207198	0.000625	0.2019619591270534	86.94591300688221	0.1381101757287979	0.2030387967824936	27.526456832885746	0.470139592885971	0.24410599034007	83.17073170731707	0.1750892400741577
