epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
1	3.3067795999813825	0.1	0.0433465934408446	96.01870576339738	0.0433465838432312	0.999984085559845	82206.453125	13.84000015258789	0.0216468033117739	97.92824657376576	0.0216468051075935
2	3.0674035000265576	0.1	0.0222099974894608	97.95247724974722	0.0222099870443344	1.0	138843.4375	17.329999923706055	0.0164550244205825	98.43355228372027	0.0164550226181745
3	3.0319889000384137	0.1	0.0174636127854743	98.3442871587462	0.0174636151641607	1.0	193089.5625	17.329999923706055	0.0166780153452265	98.38302171272484	0.0166780147701501
4	3.064412100007757	0.1	0.0175870476691739	98.28109201213348	0.0175870452076196	1.0	241821.0	17.329999923706055	0.0119426947137874	98.88832742267934	0.0119426948949694
5	2.9773597000166774	0.1	0.0140842084817143	98.64762386248736	0.0140842078253626	1.0	293925.1875	17.329999923706055	0.0116735540345469	98.9388579936748	0.0116735529154539
6	3.056591300002765	0.1	0.0128950131162473	98.72345803842263	0.0128950113430619	1.0	341635.34375	17.329999923706055	0.0222248197055528	97.92824658918646	0.022224823012948
7	3.106860699946992	0.1	0.0108189281486765	98.91304347826087	0.0108189284801483	1.0	377734.78125	17.329999923706055	0.0151509745973583	98.43355228372027	0.0151509745046496
8	3.050353200000245	0.1	0.0110933597645033	98.93832153690596	0.0110933575779199	1.0	414781.28125	17.329999923706055	0.0087720965008905	99.09044972208186	0.0087720956653356
9	3.063536999979988	0.1	0.0083702730299307	99.21638018200204	0.0083702746778726	1.0	441801.6875	17.329999923706055	0.0105885107666931	99.0399191356657	0.0105885118246078
10	3.0942273999680765	0.1	0.0087195164378058	99.15318503538928	0.0087195141240954	1.0	465950.28125	17.329999923706055	0.0102685115113297	98.98938858009096	0.0102685121819376
11	3.099206499988213	0.1	0.0067793762667294	99.3174924165824	0.0067793745547533	1.0	484304.1875	17.329999923706055	0.0123938878206606	98.78726628068844	0.0123938899487257
12	3.156849900027737	0.1	0.0073160934210185	99.2669362992922	0.0073160920292139	1.0	509135.1875	17.329999923706055	0.0132899633587581	98.73673572511368	0.0132899647578597
13	3.0964874000055715	0.1	0.0082819578779298	99.17846309403438	0.0082819582894444	1.0	547285.125	17.329999923706055	0.011181130053258	98.98938858009096	0.0111811300739645
14	3.104306799999904	0.1	0.007392131187647	99.2669362992922	0.0073921321891248	1.0	573437.625	17.329999923706055	0.0084561015723509	99.1409802930773	0.0084561007097363
15	3.074672400020063	0.1	0.0057671349213145	99.46916076845298	0.0057671349495649	1.0	596486.0625	17.329999923706055	0.0112356847286715	98.88832743810003	0.0112356850877404
16	3.1035871999920346	0.1	0.0059502530650916	99.4186046511628	0.0059502525255084	1.0	628607.875	17.329999923706055	0.0096899052501154	98.98938858009096	0.0096899066120386
17	3.127932100032922	0.1	0.005808214484681	99.44388270980788	0.0058082155883312	1.0	652332.1875	17.329999923706055	0.0094609614442836	98.9388579936748	0.009460961446166
18	3.067032199993264	0.1	0.0058422341068907	99.40596562184024	0.0058422377333045	1.0	674954.125	17.329999923706055	0.0079441927731076	99.24204143506822	0.0079441936686635
19	3.1689233999932185	0.1	0.0060288738817187	99.4186046511628	0.0060288747772574	1.0	702567.625	17.329999923706055	0.0107754665667387	98.9388579936748	0.0107754655182361
20	3.5120739999692887	0.1	0.0052608047791872	99.46916076845298	0.0052608051337301	1.0	723622.0	17.329999923706055	0.0070526684818209	99.29257200606366	0.0070526679046452
21	3.4222652000025846	0.1	0.0041927522758381	99.58291203235592	0.0041927522979676	1.0	742338.25	17.329999923706055	0.0074943372127498	99.29257200606366	0.0074943364597857
22	3.1662863999954425	0.1	0.0044238540269547	99.55763397371082	0.0044238525442779	1.0	754636.9375	17.329999923706055	0.0142971596681993	98.53461342571116	0.0142971565946936
23	3.196488000045065	0.1	0.0051348631969898	99.48179979777554	0.0051348633132874	1.0	783398.875	17.329999923706055	0.0101428118060489	99.0399191510864	0.0101428087800741
24	3.165903499990236	0.1	0.0055191736174907	99.45652173913044	0.005519175902009	1.0	815171.4375	17.329999923706055	0.0107124480656515	98.9388580090955	0.0107124475762248
25	3.1170135000138544	0.1	0.0057457299230674	99.43124368048534	0.0057457294315099	1.0	847098.75	17.329999923706055	0.0091487053760747	99.0399191510864	0.0091487066820263
26	3.1357786000007764	0.1	0.0040060346578864	99.608190091001	0.0040060342289507	1.0	872029.4375	17.329999923706055	0.0106056834362204	98.9388580090955	0.010605682618916
27	3.238438699976541	0.05	0.0032893794318482	99.6840242669363	0.0032893798779696	1.0	877695.5625	17.329999923706055	0.0086105317555034	99.09044972208186	0.0086105298250913
28	3.1877932000206783	0.05	0.0029329208636428	99.7093023255814	0.0029329215176403	1.0	879342.3125	17.329999923706055	0.0076238584223268	99.29257200606366	0.007623859681189
29	3.2482138999621384	0.05	0.0028011325532071	99.73458038422648	0.0028011321555823	1.0	887334.25	17.329999923706055	0.0081618083372707	99.19151086407275	0.0081618083640933
30	3.144045900029596	0.05	0.0025384228401586	99.74721941354905	0.0025384221225976	1.0	894874.125	17.329999923706055	0.0090218737096483	99.09044972208186	0.0090218726545572
