epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
1	0.7851841000083368	0.1	0.204535062263384	79.86781903311997	0.204535037279129	0.9997774362564088	12155.3193359375	9.739999771118164	0.1368874374443922	85.77235784763243	0.1368874460458755
2	0.5898647000140045	0.1	0.0981623994695031	90.6456533178922	0.0981623902916908	0.9988842606544496	11420.8671875	9.0	0.103281610138048	90.2439025630796	0.1032816097140312
3	0.6380499000078999	0.1	0.0829020810910573	91.96746321941428	0.0829020738601684	0.9982130527496338	10844.5732421875	8.729999542236328	0.0859316122241136	92.07317085576253	0.0859315991401672
4	0.6162531999871135	0.1	0.0651351999610768	93.95017801351698	0.0651352033019065	0.9986543655395508	11675.529296875	9.25	0.070697839121993	93.69918711592511	0.0706978291273117
5	0.5703684999898542	0.1	0.0464233637962113	95.57702092149869	0.0464233681559562	0.9986083507537842	11960.1103515625	9.600000381469728	0.0526608782933979	95.1219513435674	0.0526608750224113
6	0.6843460999953095	0.1	0.0355608878154392	96.64463650228775	0.0355608835816383	0.9990233778953552	12839.6826171875	10.18000030517578	0.044408433199898	95.73170744112836	0.0444084331393241
7	0.6040917999926023	0.1	0.0323366436887869	96.94966954753431	0.0323366373777389	0.9990893602371216	13038.1220703125	10.34000015258789	0.04265901676523	96.138211506169	0.0426590144634246
8	0.6527829999977257	0.1	0.024381354996621	97.8139299199735	0.0243813581764698	0.9995202422142028	14432.7080078125	11.239999771118164	0.0298753076704309	97.35772357723576	0.0298753064125776
9	0.6040260999870952	0.1	0.0207213522460897	98.22064056939502	0.0207213517278432	0.9996435046195984	15087.2314453125	11.779999732971191	0.0288517992428647	97.5609756097561	0.0288517996668815
10	0.6384586000058334	0.1	0.0206043514497407	98.1698017285206	0.020604345947504	0.9997190237045288	15548.326171875	11.949999809265137	0.0323960538198736	97.35772357723576	0.0323960557579994
11	0.6503811000147834	0.1	0.0193011873890799	98.27147946844988	0.0193011835217475	0.999771535396576	15978.3291015625	12.199999809265137	0.0322699155544907	97.35772357723576	0.0322699137032032
12	0.6525576999993064	0.1	0.0192102518221294	98.27147941026944	0.0192102529108524	0.999791979789734	16161.716796875	12.380000114440918	0.0315750363657659	97.35772357723576	0.0315750353038311
13	0.5870770000037737	0.1	0.0192238388338751	98.32231825114388	0.0192238371819257	0.999820351600647	16444.3671875	12.470000267028809	0.0329375135659323	97.35772357723576	0.0329375155270099
14	0.6088237000221852	0.1	0.0184451970256378	98.32231825114388	0.0184451956301927	0.9998601078987122	16946.138671875	12.68000030517578	0.032661095867312	96.95121951219512	0.0326610952615737
15	0.7006293000013102	0.1	0.0177652789491697	98.3731570920183	0.0177652779966592	0.9998505115509032	16835.451171875	12.720000267028809	0.0332963308556065	96.95121951219512	0.0332963280379772
16	0.6069427000184078	0.05	0.0179507108201638	98.37315716959222	0.0179507117718458	0.9997934103012084	16205.9912109375	12.4399995803833	0.0321484530364481	97.15447154471543	0.0321484506130218
17	0.6205070999858435	0.05	0.0176944362674804	98.37315716959222	0.0176944360136985	0.99973726272583	15747.2568359375	12.109999656677246	0.0304296959231312	97.35772357723576	0.0304296948015689
18	0.6606718999973964	0.05	0.0170789743265483	98.42399593289274	0.0170789714902639	0.999653935432434	15229.6650390625	11.949999809265137	0.0308110535265953	97.35772357723576	0.0308110564947128
19	0.5710806999995839	0.05	0.0169591347948067	98.42399593289274	0.0169591326266527	0.9995917677879332	14912.9443359375	11.75	0.0298813364612377	97.35772357723576	0.0298813357949256
20	0.6786548999953084	0.05	0.0170436492147152	98.42399601046664	0.0170436482876539	0.9994961023330688	14503.9169921875	11.56999969482422	0.0304629141240043	97.15447154471543	0.0304629113525152
21	0.6536014000012074	0.05	0.0169272872632765	98.42399593289274	0.0169272851198911	0.9993984699249268	14164.177734375	11.43000030517578	0.0314363237580178	96.95121951219512	0.0314363241195678
22	0.5854593999974895	0.025	0.0165344417766273	98.42399593289274	0.0165344402194023	0.9992939233779908	13862.845703125	11.239999771118164	0.0309610784184414	96.95121951219512	0.030961075797677
23	0.6408795000170358	0.025	0.0164968122006831	98.47483477376716	0.0164968110620975	0.9991452693939208	13494.265625	11.130000114440918	0.0312245377326172	97.15447154471543	0.0312245357781648
24	0.6381266999815125	0.025	0.0163647223093055	98.47483477376716	0.0163647197186946	0.9990026950836182	13198.6904296875	11.0	0.0308994830754487	97.15447154471543	0.0308994781225919
25	0.594478099985281	0.025	0.0162965461543567	98.47483485134109	0.0162965450435876	0.9987685084342957	12792.0419921875	10.800000190734863	0.0312546734561825	97.15447154471543	0.0312546715140342
26	0.6500014999764971	0.025	0.0162666781827235	98.47483477376716	0.0162666738033294	0.9985718727111816	12506.0634765625	10.670000076293944	0.0315081291222505	96.95121951219512	0.0315081290900707
27	0.6291495999903418	0.025	0.0164077719675881	98.47483477376716	0.0164077710360288	0.9983683228492736	12245.30078125	10.470000267028809	0.0318941929476047	97.15447154471543	0.0318941920995712
28	0.5981246000155807	0.0125	0.0164087806857261	98.47483477376716	0.0164087787270545	0.998219668865204	12076.5986328125	10.420000076293944	0.0318602608844289	96.95121951219512	0.0318602584302425
29	0.6815569000027608	0.0125	0.0162467386632263	98.47483485134109	0.0162467360496521	0.998030126094818	11884.1484375	10.300000190734863	0.0315197583882335	96.95121951219512	0.0315197557210922
30	0.6281840000010561	0.0125	0.0162691820013262	98.47483485134109	0.0162691827863454	0.9978825449943542	11743.875	10.289999961853027	0.0318456223117172	97.15447154471543	0.0318456217646598
