epoch	time	lr	loss	accuracy	val_loss	val_accuracy
1	2.5785224999999627	0.1	0.26036755313093535	73.9625989730131	0.2348024221011329	76.59342159866327
2	2.325760099978652	0.1	0.2240095032049013	77.57302757719323	0.24563120524571214	75.41968063743927
3	2.338611299986951	0.1	0.20433996465243245	79.5659295680124	0.2844905228671426	71.47536509219566
4	2.439399599970784	0.1	0.20977182919019693	79.03699155157132	0.18686990078700846	81.39757060731306
5	2.5656887000077404	0.1	0.18132648006215826	81.88643190101168	0.18354978650641568	81.71147807597528
6	2.5204643000033684	0.1	0.195201776122383	80.48048048672896	0.18183366660858968	81.87525588408228
7	2.5323227000189945	0.1	0.18753065462161894	81.23805625263603	0.17820916239945547	82.13457074379455
8	2.543230199953541	0.1	0.1860813980069344	81.3882063965377	0.1850300168310195	81.49310766204214
9	2.543260200007353	0.1	0.17862923302970687	82.13554465012443	0.185215012318964	81.50675581271771
10	2.5496214000158943	0.1	0.17565279857337132	82.4631449735591	0.17058674291119955	82.92616348922603
11	2.6256245999829844	0.1	0.18142653284520685	81.87278188527884	0.17978128813836589	82.03903368906548
12	2.594074099964928	0.1	0.1857831344850526	81.41209392459088	0.19351217963164477	80.63327417260419
13	2.620100799947977	0.1	0.1828242395741348	81.7362817487787	0.17139538652789174	82.84427458204871
14	2.604185900010634	0.1	0.17771042316314012	82.22768224226202	0.2153432556050885	78.43592191071144
15	2.637671299977228	0.1	0.18803581307404946	81.21075621283904	0.16491429497970472	83.48573766380113
16	2.612425700004678	0.1	0.17989920387657293	81.99904451362428	0.17084876863712728	82.9261634829784
17	2.658263100020122	0.1	0.18428751989820763	81.58613158821441	0.22159346832379126	77.87634773301252
18	2.636876700038556	0.1	0.182097575031048	81.78405679238809	0.17866666645718676	82.16186704514573
19	2.7157139999908395	0.1	0.17974968198834304	82.00245700870548	0.23050369061372022	76.94827351310462
20	2.668313100002706	0.1	0.17851781450087928	82.13895715561975	0.1710499418827982	82.88521903719928
21	2.8274112999788485	0.1	0.1756926384489295	82.43925744342309	0.17777034157300622	82.2710522536742
22	2.675338600005489	0.05	0.1723939264826263	82.7770952937579	0.16588204266698947	83.41749691354703
23	2.7001615000190213	0.05	0.16817101994043746	83.17635818260666	0.16733548830179298	83.2673672561156
24	2.672625400009565	0.05	0.1722847061252581	82.77709528542658	0.17892901350478285	82.05268184286487
25	2.6780137000023387	0.05	0.1703146086090938	82.96819548485809	0.1636754220189641	83.67681179929109
26	2.750931999995373	0.05	0.17028562502883152	82.97843298676429	0.1661150461372679	83.43114505797499
27	2.6805886000511236	0.05	0.17514504789655208	82.47338247754813	0.16456077407404396	83.5949228692058
28	2.69049210002413	0.05	0.1747184563514609	82.53139504180916	0.16486957552521847	83.48573766692495
29	2.6767211999977008	0.05	0.17377303297032173	82.62353262978111	0.1691698153774361	83.08994129420921
30	2.627577300008852	0.05	0.1680639698519721	83.18318319568014	0.16511615840315216	83.48573766067732
