epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
1	11.086010200029705	0.01	0.0946025132887826	92.57377843021712	0.0946024730801582	0.9998689889907836	64328.23828125	11.130000114440918	0.0371396230025724	96.90522243713733	0.0371396243572235
2	10.835195199993905	0.01	0.0367222580037417	96.61344944363812	0.0367222726345062	0.9999988675117492	108079.828125	17.329999923706055	0.0428921043137863	95.88974854932302	0.0428921096026897
3	10.807725499966182	0.01	0.0315215199244991	97.02467343976778	0.0315215326845645	1.0	145643.1875	17.329999923706055	0.0330562553218992	97.0019342359768	0.0330562554299831
4	10.829976300010458	0.01	0.0288054618784549	97.36332849540396	0.0288054756820201	1.0	177434.25	17.329999923706055	0.0326079360391346	96.90522243713733	0.0326079316437244
5	10.865646599966569	0.01	0.027975280971474	97.32704403253932	0.0279752798378467	1.0	210805.859375	17.329999923706055	0.0336227557140923	96.7117988394584	0.0336227491497993
6	10.922839000006206	0.01	0.0263461011097404	97.53265602322206	0.0263460911810398	1.0	241101.21875	17.329999923706055	0.0321236794861303	97.0019342359768	0.0321236811578273
7	10.865693400031889	0.01	0.0256670912719603	97.62941461054668	0.0256670918315649	1.0	274969.34375	17.329999923706055	0.0306816346856911	97.0019342359768	0.0306816361844539
8	10.859436300001107	0.01	0.022472427163975	98.0043541364296	0.0224724225699901	1.0	300317.65625	17.329999923706055	0.0354325516253882	96.66344294003868	0.0354325473308563
9	10.881279200024435	0.01	0.0220686326449512	97.96806966618288	0.0220686327666044	1.0	332321.0	17.329999923706055	0.0287117409579297	97.09864603481624	0.0287117417901754
10	10.842599600029644	0.01	0.0193363214835315	98.1736816642477	0.0193363204598426	1.0	355847.96875	17.329999923706055	0.0265076944182988	97.5338491295938	0.0265077035874128
11	10.793978600006083	0.01	0.01777650731655	98.3309143686502	0.0177765060216188	1.0	381428.375	17.329999923706055	0.0284960784118917	97.09864603481624	0.0284960847347974
12	10.859114299993962	0.01	0.0167370511063009	98.47605225701923	0.016737051308155	1.0	402463.6875	17.329999923706055	0.0256598184904807	97.43713733075435	0.0256598200649023
13	10.842718400002925	0.01	0.0156948630201049	98.57281084434388	0.0156948640942573	1.0	420175.21875	17.329999923706055	0.0237552540365974	97.87234042553192	0.0237552486360073
14	10.836470900045242	0.01	0.0144535918951207	98.71794871794872	0.0144535936415195	1.0	443200.09375	17.329999923706055	0.0249435571553744	97.63056092843328	0.0249435603618621
15	10.869924900005572	0.01	0.0125578669898742	98.85099177552009	0.0125578688457608	1.0	458083.1875	17.329999923706055	0.0218566951613938	97.92069632495163	0.0218566954135894
16	10.895004799996968	0.01	0.0113560156973306	98.98403484047353	0.0113560194149613	1.0	470942.78125	17.329999923706055	0.0208897797077375	98.0174081237911	0.0208897776901721
17	10.883983000006992	0.01	0.011129518238281	98.996129656507	0.0111295208334922	1.0	487220.3125	17.329999923706055	0.018016102296846	98.30754352030948	0.0180160999298095
18	10.939909400010947	0.01	0.0094973542008875	99.12917271407838	0.0094973510131239	1.0	503002.90625	17.329999923706055	0.0191255157914308	98.25918762088976	0.0191255174577236
19	10.88518819998717	0.01	0.0087601025654142	99.25012094823416	0.0087601030245423	1.0	516571.46875	17.329999923706055	0.0169529552378725	98.3558994197292	0.0169529505074024
20	10.968645500019193	0.01	0.0078997207966817	99.34687953555878	0.0078997192904353	1.0	531445.8125	17.329999923706055	0.0177380188577222	98.30754352030948	0.0177380219101905
21	10.981128199957311	0.01	0.00715577186063	99.37106918238992	0.0071557727642357	1.0	546915.5	17.329999923706055	0.0185408288652592	98.3558994197292	0.0185408312827348
22	11.04136729997117	0.01	0.0077748778048609	99.35897435897436	0.0077748773619532	1.0	569861.9375	17.329999923706055	0.0168781924836978	98.45261121856866	0.0168781895190477
23	10.981880099978298	0.01	0.007391167839743	99.37106918238992	0.0073911687359213	1.0	593092.5	17.329999923706055	0.0167078666345754	98.5009671179884	0.0167078636586666
24	11.036785200005395	0.01	0.0062897734246685	99.45573294629898	0.0062897717580199	1.0	610082.625	17.329999923706055	0.0178486889974003	98.40425531914892	0.0178486872464418
25	10.960210799996275	0.01	0.0058800589868165	99.49201741654572	0.0058800582773983	1.0	621693.4375	17.329999923706055	0.0164460269067746	98.5009671179884	0.0164460260421037
26	11.010399700026028	0.01	0.0054722685109179	99.52830188679243	0.0054722684435546	1.0	639480.75	17.329999923706055	0.0163406166085897	98.64603481624758	0.0163406189531087
27	10.98350329999812	0.01	0.0052125088052295	99.54039671020804	0.0052125086076557	1.0	655021.625	17.329999923706055	0.0161620109329428	98.54932301740811	0.0161620117723941
