epoch	time	lr	loss	accuracy	val_loss	val_accuracy
1	1.2460534000420012	0.001	0.0425781868473524	96.34732052578362	0.022973813489267716	97.8777160027703
2	1.3515026000095531	0.001	0.022761891822964404	97.83872598584429	0.02289426889592436	97.62506313237233
3	1.3468884999747388	0.001	0.021380968003922696	97.87664307381193	0.021455767580946628	97.77665486077939
4	1.3781667000148445	0.001	0.016532793769159018	98.3948432760364	0.016022308938065943	98.48408285471572
5	1.4503786999848671	0.001	0.015667962055385898	98.49595551061678	0.019476549058941774	98.23142999973847
6	1.470317300001625	0.001	0.01348352809676748	98.73609706774519	0.014181130771356259	98.63567456770208
7	1.4366076000151224	0.001	0.009910150157067364	99.06471183013144	0.013821875880754253	98.63567456770208
8	1.442049000004772	0.001	0.008460750417262165	99.20374115267947	0.010649223198729251	98.93885797825409
9	1.457901900052093	0.001	0.00712707900527876	99.35540950455005	0.012294058436212545	98.78726628068844
10	1.4718188000260852	0.001	0.005826002018878385	99.45652173913044	0.010888376083709026	98.88832743810005
11	1.4463989000068977	0.001	0.005872580882903901	99.43124368048534	0.011257618891672684	98.88832743810005
12	1.4546926000039093	0.001	0.004131630059290222	99.608190091001	0.010743492930946837	98.88832742267934
13	1.5124879999784753	0.001	0.004185021609158318	99.608190091001	0.007755254723522021	99.24204143506822
14	1.4369450000231154	0.001	0.004607133081425791	99.57027300303336	0.010030005114955876	99.0399191356657
15	1.454223999986425	0.001	0.005214822929657627	99.45652173913044	0.009090429945590521	99.24204143506822
16	1.434986200009007	0.001	0.004054653794477394	99.62082912032356	0.00977122239456025	99.19151084865206
17	1.405711799976416	0.001	0.0046152292785618014	99.58291203235592	0.00946709785672557	99.0399191356657
18	1.491043499961961	0.001	0.00470294902069142	99.53235591506572	0.010297083064815865	98.98938856467025
19	1.422639500000514	0.001	0.0036662116164625958	99.6334681496461	0.00881551071331457	99.1409802930773
20	1.5018364999559708	0.0005	0.0032472092134706652	99.69666329625885	0.009446970451370959	99.03991915108641
21	1.49823369999649	0.0005	0.0029253152258415433	99.70930232558139	0.00916604034272279	99.09044972208186
22	1.4684505999903195	0.0005	0.0029267654787180275	99.70930232558139	0.009031805834746363	99.03991915108641
23	1.5094928999897093	0.0005	0.0027695450671883517	99.72194135490395	0.009270794214346663	99.1409802930773
24	1.4427095000282861	0.0005	0.002808668755213339	99.73458038422649	0.01116832448880199	98.83779685168389
25	1.438796199974604	0.0005	0.0027130967075771704	99.73458038422649	0.009161481115156246	99.09044972208186
26	1.5845709999557585	0.00025	0.002714209190755329	99.73458038422649	0.010241232958056143	98.9388580090955
27	1.4488679000060074	0.00025	0.0026511203900687736	99.73458038422649	0.01086091258793226	98.88832743810005
28	1.4869328000349924	0.00025	0.002485527680514435	99.75985844287159	0.009534290115932072	99.09044972208186
29	1.5163348999922164	0.00025	0.0024102977632391442	99.75985844287159	0.009338230542893164	99.09044972208186
30	1.4734194000484422	0.00025	0.0024019630345223043	99.75985844287159	0.009115827857870129	99.19151086407277
31	1.4430509000085294	0.00025	0.002285890725673872	99.77249747219413	0.009138279578186376	99.19151086407277
32	1.4840431999764405	0.000125	0.002282628964696784	99.77249747219413	0.009121689865398096	99.19151086407277
33	1.5112473999615759	0.000125	0.0022819682586602903	99.77249747219413	0.00906090044606846	99.19151086407277
34	1.5259527000016533	0.000125	0.0022814367738664453	99.77249747219413	0.009024652116955505	99.19151086407277
