epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C
1	4.298341000045184	0.1	0.0562134766807035	98.00696594427244	0.0220444742590188	0.0578246414661407	70.550048828125	1.0050302743911743
2	4.250437700015027	0.1	0.0553484603289756	98.04566563467492	0.0217410307377576	0.0590871647000312	76.42782592773438	1.006733775138855
3	4.2589816999970935	0.1	0.0556269717278772	98.14241486068111	0.021543014794588	0.0528374165296554	55.3889274597168	1.0773483514785769
4	4.2856683999998495	0.1	0.0540181196038106	98.02631578947368	0.0218123439699411	0.0529687441885471	55.52267837524414	0.9696407318115234
5	4.363932900014333	0.1	0.0591820597925422	98.00696594427244	0.0220457930117845	0.0562312267720699	65.06796264648438	1.018537521362305
6	4.439298899960704	0.1	0.0560552798176974	98.04566563467492	0.022180501371622	0.0495728701353073	42.86767578125	0.7338207960128784
7	4.317782099999022	0.1	0.0590254029161051	97.92956656346747	0.0229620747268199	0.0545382536947727	53.03522109985352	1.1002233028411863
8	4.244972400018014	0.1	0.0548784930962527	97.91021671826626	0.0225074086338281	0.0555948056280612	59.14302444458008	1.1148496866226196
9	4.273473499983084	0.1	0.0579495138139824	98.00696594427244	0.0217959936708211	0.0661462619900703	100.16531372070312	1.319087266921997
10	4.221933799970429	0.1	0.0590578584582905	98.06501547987617	0.0220476221293211	0.0521958582103252	48.38932037353516	1.162246584892273
11	4.257583600003272	0.1	0.0565194602905781	97.9876160990712	0.0220091808587312	0.053328588604927	55.72513198852539	0.970549464225769
12	4.269295400008559	0.1	0.0562050150874598	97.96826625386996	0.0219112168997526	0.0598675794899463	77.33802795410156	1.178154706954956
13	4.220842999988236	0.05	0.0424148540211489	98.04566563467492	0.0214997492730617	0.0391709245741367	17.385393142700195	0.5651078820228577
14	4.2047427000361495	0.05	0.0396433500313537	98.04566563467492	0.0215351916849613	0.038500964641571	15.716358184814451	0.6430721282958984
15	4.2247064000112005	0.05	0.0410408846307372	97.92956656346747	0.0223021320998668	0.0413660891354084	20.24910926818848	0.675098180770874
16	4.241237699985504	0.05	0.0396947274705389	98.00696594427244	0.0216594580560922	0.0408723838627338	21.191545486450195	0.6267457604408264
17	4.282415999972727	0.05	0.041330368635778	98.06501547987617	0.0215921401977539	0.0409151017665863	21.2246208190918	0.5802914500236511
18	4.247966299997643	0.05	0.0424440895832913	98.1811145510836	0.0217620935291051	0.0428834557533264	25.74642944335937	0.6210941672325134
19	4.201638800033834	0.05	0.0414728278830509	98.10371517027863	0.0212810300290584	0.0388148650527	17.341327667236328	0.5940096378326416
20	4.27057860000059	0.05	0.0406772958795214	98.06501547987617	0.0217180289328098	0.0392036959528923	16.097328186035156	0.7341244220733643
21	4.237710400018841	0.025	0.0354670008382076	98.0843653250774	0.0211883522570133	0.0340502262115478	6.966190338134766	0.5131763815879822
22	4.229752099956386	0.025	0.0348777923756062	98.06501547987617	0.0213015712797641	0.0351068452000618	8.8883638381958	0.5122895240783691
23	4.267015999997966	0.025	0.0349445723432574	98.02631578947368	0.0213352367281913	0.0345839709043502	7.5387864112854	0.5541448593139648
24	4.276783299981616	0.025	0.0354679102055013	98.0843653250774	0.021249420940876	0.0348132848739624	8.381867408752441	0.5310752987861633
25	4.259879599965643	0.025	0.0349454944953322	98.0843653250774	0.0211984030902385	0.0379434823989868	14.98656177520752	0.4990212321281433
26	4.27395520004211	0.025	0.0349338648742751	98.20046439628484	0.0210502035915851	0.0346784070134162	8.631153106689453	0.5339219570159912
27	4.258311299956404	0.025	0.0355812127589487	98.06501547987617	0.0213124360889196	0.0348871648311615	8.24174976348877	0.5614804625511169
28	4.2736279999953695	0.0125	0.0330025645682224	98.14241486068111	0.0211144834756851	0.0336540602147579	6.371994018554688	0.4605664610862732
29	4.274835100048222	0.0125	0.0329909411146544	98.12306501547988	0.0212720017880201	0.0334194935858249	5.532793998718262	0.4491756558418274
30	4.246267999988049	0.0125	0.0326744618453662	98.06501547987617	0.0209051743149757	0.0322774536907672	4.210163116455078	0.4619634747505188
31	4.257365499972366	0.0125	0.0328861366086653	98.12306501547988	0.0212104320526123	0.032729085534811	4.357621669769287	0.4603253006935119
