epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C	val_loss	val_accuracy	val_linear_loss
31	22.61023990000831	0.05	0.1406862036109686	86.55132406382101	0.1406862586736679	0.598177433013916	13165.107421875	2.2100000381469727	0.150316590007272	85.28729355297816	0.1503165960311889
32	22.60063719999744	0.05	0.1397930558891918	86.64346165179295	0.1397930383682251	0.6004737019538879	13351.7314453125	2.220000028610229	0.1509889945869835	85.30094170677755	0.1509889960289001
33	22.615284600004088	0.025	0.137882618440522	86.85844937302915	0.1378826051950454	0.5795271992683411	12329.2099609375	2.150000095367432	0.1498428131229346	85.5056639669113	0.1498427987098693
34	22.60184670001036	0.025	0.1376846063431579	86.90281190906039	0.1376845687627792	0.5698843598365784	11836.4541015625	2.119999885559082	0.1489433956061636	85.6694417750183	0.1489433795213699
35	22.606677200004924	0.025	0.1376569743059451	86.95058695891825	0.1376569718122482	0.5655804872512817	11617.162109375	2.0999999046325684	0.1490315300483275	85.56025656961363	0.1490315049886703
36	22.618946000002325	0.025	0.1374807313507676	86.90963692005104	0.1374807357788086	0.5626069903373718	11476.822265625	2.0899999141693115	0.1486836994053869	85.64214547366713	0.1486837118864059
37	22.56103829998756	0.025	0.1377107700668102	86.87209938251351	0.1377107501029968	0.5610583424568176	11384.5771484375	2.0799999237060547	0.1492160437673114	85.5875528709648	0.1492160707712173
38	22.563369799987413	0.025	0.1374877175932011	86.9028119111432	0.1374877244234085	0.5602254867553711	11356.25	2.0799999237060547	0.1488278415854865	85.68308992569388	0.148827850818634
39	22.55782099999488	0.025	0.1372922874891527	86.9983620066933	0.1372922658920288	0.559971809387207	11355.40625	2.0799999237060547	0.1494413647931351	85.43742321040956	0.1494413465261459
40	22.61641040001996	0.025	0.1372648173551106	86.90963691588539	0.1372647285461425	0.5591235160827637	11314.458984375	2.0799999237060547	0.1494173335885878	85.66944177189448	0.1494173109531402
41	22.668274299998306	0.025	0.1372996902542299	86.96764947181512	0.1372996717691421	0.5595617890357971	11334.341796875	2.0799999237060547	0.1492570694096175	85.62849731986773	0.1492570787668228
42	22.66485930001363	0.025	0.1372512289361813	86.93352444393857	0.1372512429952621	0.560174286365509	11368.083984375	2.0799999237060547	0.1493330039597475	85.62849732299155	0.1493330150842666
43	22.69476859999122	0.0125	0.1360192958762858	87.08026208442773	0.1360193043947219	0.5530789494514465	11088.998046875	2.059999942779541	0.148783453204418	85.76497882974738	0.1487834900617599
44	22.70348150003701	0.0125	0.1357928710437166	87.14851215892628	0.1357928663492202	0.5487774014472961	10891.1572265625	2.049999952316284	0.1491744679229653	85.76497882974738	0.1491744965314865
45	22.68784740002593	0.0125	0.1358040174417993	87.14168715210127	0.1358040124177932	0.5468667149543762	10797.376953125	2.039999961853028	0.148760431233737	85.73768252839622	0.1487604677677154
46	22.695369599969126	0.0125	0.1357820407583304	87.12803713220278	0.1357820779085159	0.5447694063186646	10697.0361328125	2.0299999713897705	0.1486962169848084	85.77862698042297	0.1486962586641311
47	22.70815329998732	0.0125	0.1358206718265115	87.16216217674194	0.1358206570148468	0.5433105826377869	10624.357421875	2.0199999809265137	0.1489718742266966	85.73768252839622	0.1489718705415725
48	22.699758999980983	0.0125	0.1357397459307037	87.1792246958873	0.1357397437095642	0.5428409576416016	10606.583984375	2.0199999809265137	0.14899564554458	85.71038622704505	0.1489956378936767
49	22.725433499959763	0.00625	0.1351027495908893	87.26794978252956	0.1351027935743332	0.5400255918502808	10509.373046875	2.0199999809265137	0.148832593306897	85.72403437772063	0.148832619190216
50	22.707506100006867	0.00625	0.134982736206123	87.26453727703422	0.1349827200174331	0.5380697846412659	10423.2861328125	2.009999990463257	0.1488437709390051	85.73768252839622	0.148843765258789
51	22.703915800026152	0.00625	0.1350231440933617	87.25771226187791	0.1350231915712356	0.5363172888755798	10337.8154296875	2.0	0.1488576881761389	85.76497882974738	0.1488577276468277
52	22.741762100020424	0.00625	0.1349959450786861	87.2440622565592	0.1349959671497345	0.5350055694580078	10277.501953125	2.0	0.1488836342785357	85.7513306790718	0.1488836854696273
53	22.73198039998533	0.00625	0.1349990056990893	87.24747475997171	0.134999006986618	0.5338996648788452	10225.28515625	1.9900000095367432	0.1488583318668481	85.73768252839622	0.1488583087921142
54	22.73428109998349	0.00625	0.1349636760201898	87.26112477570454	0.134963646531105	0.5329839587211609	10184.4033203125	1.9900000095367432	0.148722684414305	85.73768252839622	0.1487226784229278
55	22.777606900024693	0.003125	0.1345884104244311	87.29524980566393	0.1345884203910827	0.5316475629806519	10143.7294921875	1.9900000095367432	0.1488106912214238	85.73768252839622	0.1488107293844223
56	22.81558719999157	0.003125	0.1345537609369612	87.33278734320146	0.1345537155866623	0.5308097004890442	10106.6201171875	1.9800000190734863	0.1488963872076333	85.72403437772063	0.1488964110612869
57	22.74030810000841	0.003125	0.1345607156217212	87.34302485760463	0.1345607489347458	0.5301796793937683	10076.888671875	1.9800000190734863	0.1488987061980477	85.77862698042297	0.1488987058401107
