epoch	time	lr	loss	accuracy	linear_loss	bound	kl	C
1	4.983236500003841	0.1	0.237469217693803	83.37473724566013	0.1861860007047653	0.2388634532690048	286.24871826171875	0.3295149207115173
2	5.135030600009486	0.1	0.2277546549360171	83.84428489447414	0.1772592514753341	0.230895385146141	304.3594055175781	0.358708769083023
3	5.34148310002638	0.1	0.2272721360383952	83.93710245795444	0.1757857650518417	0.2283162772655487	295.720947265625	0.3258335888385772
4	5.215382300026249	0.1	0.2251480290593661	83.7733067670308	0.1731675416231155	0.2251651436090469	292.2997131347656	0.3401907682418823
5	5.184320600004867	0.1	0.2231546508164635	84.12000764754795	0.1706956326961517	0.2236115932464599	305.53094482421875	0.3306427299976349
6	5.685311299981549	0.1	0.222952048949256	84.05175943997642	0.1706008911132812	0.2233550995588302	303.83258056640625	0.3406262397766113
7	5.395092199963983	0.1	0.2225609018445578	84.05994922708442	0.1704879701137542	0.2237778604030609	308.6664733886719	0.3154909014701843
8	5.378682899987325	0.1	0.2228132873616553	84.13911714371851	0.1704902499914169	0.2236495465040207	308.096435546875	0.3510867357254028
9	5.2982377000153065	0.1	0.2227633127168812	84.08724850682225	0.1703061610460281	0.2243479788303375	318.69927978515625	0.3386264145374298
10	5.4851840999908745	0.1	0.2234073964343122	84.04629958357064	0.170759379863739	0.225566029548645	326.8246459960937	0.3398212790489197
11	5.37650820001727	0.1	0.2232054642524868	84.10362807833063	0.1700821220874786	0.2235288918018341	308.4935302734375	0.3782112002372741
12	5.752794699976221	0.1	0.223347553146409	84.01627037708786	0.1706927269697189	0.2226298600435257	294.6970520019531	0.3253218531608581
13	5.543146599957254	0.1	0.2230285746063843	84.07086893989596	0.1702867150306701	0.2256057113409042	330.9377136230469	0.3193054795265198
14	5.678493099985644	0.1	0.2234793161332	84.05448936817932	0.1702811419963836	0.2232760787010193	303.7250671386719	0.3724691569805145
15	5.633191699977033	0.1	0.2233430024421835	84.14730692957684	0.170256495475769	0.2228458225727081	300.9879455566406	0.3108159899711609
16	5.646382699953392	0.1	0.2232574475071574	84.11181786064824	0.170322373509407	0.2221258133649826	289.5585021972656	0.3702184557914734
17	5.679598699964117	0.1	0.2231572721638494	84.05175944122608	0.170577198266983	0.223791167140007	308.2332763671875	0.3559105396270752
18	5.775946100009605	0.1	0.2227430382667662	84.15003685777972	0.1697712689638137	0.2226100713014602	305.62896728515625	0.3449039459228515
19	5.75869279995095	0.1	0.2231590096955445	84.10362807833063	0.1701124161481857	0.2225287109613418	299.781982421875	0.3527770340442657
20	5.750992799992673	0.1	0.2230063759483868	84.04356965536776	0.1701761484146118	0.2244493961334228	321.04022216796875	0.3305820226669311
21	6.04514530004235	0.1	0.2229582557419568	84.16368649650312	0.1697749942541122	0.2226249277591705	305.2947998046875	0.3524011373519897
22	5.756403400038835	0.1	0.2233356207134045	83.98078131045031	0.1705000847578048	0.2231691479682922	303.011962890625	0.3298675417900085
23	6.204992099956144	0.05	0.2186855840468523	84.190985778532	0.1691097766160965	0.2177929580211639	259.881103515625	0.2882168591022491
24	5.645643599971663	0.05	0.2185480165588472	84.20463542308715	0.1700281947851181	0.2193616032600402	266.6257019042969	0.2985359132289886
25	5.709555399953388	0.05	0.2185673616200686	84.19371570673489	0.1698877364397049	0.2190565466880798	265.24029541015625	0.3303380906581878
26	5.853482299949974	0.05	0.2185795225272395	84.17187628340282	0.1699137985706329	0.2185257375240326	259.93341064453125	0.3156162798404693
27	5.807078199984971	0.05	0.2190479521428444	84.20736534545829	0.1702427566051483	0.2192727178335189	263.7283935546875	0.3036030232906341
28	6.220701300015207	0.05	0.2186779818186377	84.23739456027215	0.1699694991111755	0.2195674031972885	270.23065185546875	0.3219762444496155
29	5.829446599993389	0.05	0.2186176026104377	84.21009527595221	0.1697663962841034	0.218972697854042	266.30938720703125	0.3195354342460632
30	5.90403370000422	0.025	0.2165441051191019	84.25923398714492	0.1693389415740966	0.2164293229579925	244.2818603515625	0.2888080179691314
31	5.8929898999631405	0.025	0.2163683662477261	84.29472305128314	0.1695159822702407	0.2161835879087448	240.3907470703125	0.2985430359840393
32	5.765067300002556	0.025	0.2164604972790371	84.31383254766197	0.1697034388780594	0.2166414409875869	242.96234130859372	0.3021238446235657
33	5.863155699975323	0.025	0.216299824694679	84.34659168838768	0.1694784164428711	0.2164014726877212	243.01657104492188	0.3046964406967163
34	6.175031499995384	0.025	0.2162890476351733	84.34386175435304	0.1695623397827148	0.2170159816741943	247.8799743652344	0.3190830647945404
35	5.570488099998329	0.025	0.216219095510733	84.33840190377902	0.1694880276918411	0.217346116900444	251.7130126953125	0.3263613581657409
36	6.086880500020925	0.025	0.2163030976760963	84.3738909691669	0.1694580614566803	0.2170121520757675	248.25282287597656	0.3281643688678741
37	5.772083199990448	0.025	0.2159991008296801	84.32202233206236	0.1691402941942215	0.2165128886699676	247.50442504882807	0.3184683620929718
38	5.995137799996883	0.0125	0.2152718104157068	84.34932161534091	0.1690111011266708	0.2151960283517837	235.9810028076172	0.3028693497180938
39	6.08511660003569	0.0125	0.2150351286568228	84.40938003580445	0.1690807491540908	0.2152319699525833	235.41763305664065	0.3074887990951538
40	5.702442799985874	0.0125	0.2150733841871496	84.38754060893169	0.1692887544631958	0.2154596000909805	235.6269378662109	0.2990659177303314
41	5.920075300033204	0.0125	0.2150805654049827	84.39300046408779	0.1691231727600097	0.2151673287153244	234.395263671875	0.3046266734600067
42	5.923967000038829	0.0125	0.215033567078101	84.44213917548876	0.1690775901079177	0.2152652591466903	235.90695190429688	0.3044939339160919
43	5.75938360003056	0.0125	0.2150382602539595	84.34932161429953	0.1692530363798141	0.2154797911643982	236.2213592529297	0.2989228963851928
44	6.137728700006846	0.0125	0.2151510062609468	84.36297125531397	0.1692781150341034	0.2152832150459289	233.78170776367188	0.2886027097702026
45	5.719292199995834	0.00625	0.2146457564715739	84.47216838572054	0.1690059006214141	0.2146636992692947	230.6482391357422	0.3027302026748657
46	6.168247999972664	0.00625	0.2145003328364108	84.4667085280651	0.169088989496231	0.2147383838891983	230.57786560058597	0.2993156015872955
47	6.114105200045742	0.00625	0.2144341395368987	84.51038737826993	0.1689696907997131	0.2147101014852523	231.58197021484372	0.3004822134971618
48	5.84866369998781	0.00625	0.2145724678570982	84.45578881650322	0.1691324710845947	0.2148607820272445	231.2989501953125	0.2910256385803222
49	5.750099600001704	0.00625	0.214404210294498	84.41210996400734	0.168968841433525	0.2146783322095871	231.2977752685547	0.2990678250789642
50	6.043655999994371	0.00625	0.2144829256327406	84.44213917548876	0.1689755469560623	0.2144696861505508	229.1792755126953	0.2959334254264831
51	6.001534400042146	0.00625	0.2144859385856204	84.46124866707723	0.1691250950098037	0.2146864533424377	229.63742065429688	0.3003955781459808
52	5.941874100011773	0.00625	0.2144578632557865	84.4667085280651	0.1691140830516815	0.2147858142852783	230.81417846679688	0.2964180111885071
53	6.04542759998003	0.00625	0.214497031966216	84.43667932033266	0.1689993739128112	0.2146551460027694	230.75831604003903	0.2960894703865051
54	5.706276099954266	0.00625	0.2144863781745537	84.41756982291244	0.1689696311950683	0.214574784040451	230.263671875	0.2924434840679168
55	5.833442500035744	0.00625	0.214548072933464	84.44213916965701	0.1691578179597854	0.2148636281490326	231.09927368164065	0.2979900240898132
56	5.709314500039909	0.00625	0.2144748637485926	84.45851874241505	0.1689735949039459	0.2146051377058029	230.54347229003903	0.2954477965831756
57	5.261607400025241	0.003125	0.214090335327536	84.4748983114241	0.1688283234834671	0.2143431901931762	229.50387573242188	0.2974967658519745
58	5.122997099999338	0.003125	0.2140610442669951	84.47489831267377	0.1687785685062408	0.2142665386199951	229.2850799560547	0.2971702218055725
59	5.266375200008042	0.003125	0.2141038839070211	84.51857716516965	0.1688660532236099	0.2143748253583908	229.39273071289065	0.2985653281211853
60	5.109672199992929	0.003125	0.2140509847766471	84.4585187447061	0.1688450276851654	0.2144021540880203	229.7960205078125	0.3022976815700531
61	5.232478599995375	0.003125	0.2140454990002509	84.49400780551188	0.1687907427549362	0.2142500132322311	228.96286010742188	0.2987743020057678
62	5.251965000003111	0.003125	0.2141132007003243	84.45305888705066	0.1688727289438247	0.2143169641494751	228.77297973632807	0.2963441908359527
63	5.1348943000193685	0.003125	0.2141102992089927	84.47762824212631	0.1689145416021347	0.2144138365983963	229.28810119628903	0.2943893074989319
64	5.533360000001267	0.0015625	0.2139826867856445	84.50492752290553	0.1687435209751129	0.2141633331775665	228.64773559570312	0.2963217198848724
65	5.256161900004372	0.0015625	0.2138857263807797	84.46397860236154	0.1687027513980865	0.2141151875257492	228.6174774169922	0.2950149476528168
66	5.2488621000084095	0.0015625	0.2139344870302172	84.51311730647282	0.1688151508569717	0.214211031794548	228.345703125	0.2960200607776642
67	5.090481300023384	0.0015625	0.2138737135036341	84.48854795243855	0.168726697564125	0.214109256863594	228.30221557617188	0.2949911653995514
68	5.277775700029451	0.0015625	0.2138506865982068	84.49127787855866	0.1687205284833908	0.214106798171997	228.33697509765625	0.2961877584457397
69	5.105038499983493	0.0015625	0.2139537597424385	84.47216838572054	0.1688384413719177	0.2142409682273864	228.37255859375	0.2975886762142181
70	5.548679500003345	0.0015625	0.2139509021218892	84.50219759595231	0.1687984019517898	0.2141832113265991	228.2512969970703	0.2960868775844574
71	5.213325000018813	0.00078125	0.2138204639817966	84.53768666383952	0.1686952114105224	0.2140672504901886	228.20803833007807	0.2971734404563904
72	5.147030199994333	0.00078125	0.2138560431375084	84.52676695102797	0.1687148511409759	0.2140619158744812	227.9634704589844	0.2948767244815826
73	5.243950199976098	0.00078125	0.2138476326570656	84.52949687673153	0.1687557101249694	0.214104875922203	227.91693115234372	0.2976459264755249
74	5.366004800016526	0.00078125	0.2137327538863475	84.52403701574366	0.1686549335718155	0.2139897346496582	227.8778381347656	0.2969149053096771
75	5.203705299994908	0.00078125	0.2138331179656293	84.51038737931131	0.1687451601028442	0.2140836119651794	227.8521423339844	0.2940044105052948
76	5.588754300028086	0.00078125	0.2138317878513943	84.5185771628786	0.1687536388635635	0.2140899449586868	227.8053131103516	0.2964932024478912
77	5.107485499989707	0.00078125	0.213800088416049	84.51857716516965	0.1687420606613159	0.214084967970848	227.89334106445312	0.2950805127620697
78	5.143869700026698	0.00078125	0.2137548850595484	84.50492752540487	0.1686835438013076	0.2140130400657653	227.78927612304688	0.2973394989967346
79	5.384399599977769	0.000390625	0.2137691791730386	84.53222680618408	0.1686908900737762	0.2140185087919235	227.7879638671875	0.2952967882156372
80	5.115074899978936	0.000390625	0.2137758920942906	84.5267669497783	0.1686909198760986	0.2140087187290191	227.6854553222656	0.2960563004016876
81	5.207740899990313	0.000390625	0.2137546823728807	84.52130709087321	0.1686998307704925	0.2140215933322906	227.71115112304688	0.2965221107006073
82	5.413697300013155	0.000390625	0.2137965463057727	84.5595260869633	0.1687216609716415	0.2140356451272964	227.62619018554688	0.2954982221126556
83	5.166435700026341	0.000390625	0.2137586815305432	84.54041659079274	0.1686931401491165	0.2140063494443893	227.63526916503903	0.2964039742946625
84	5.189083400007803	0.000390625	0.2137649577673496	84.48308809603277	0.1686883717775344	0.2139985561370849	227.61984252929688	0.2951735258102417
